Barometer (on Android device),Engine kW (At the wheels),Intake Manifold Pressure,Trip Time(whilst moving),Turbo Boost & Vacuum Gauge,accelerometertotal,accelerometerx,accelerometery,accelerometerz,airtemperatureintake,baropressure,coolanttemp,hpwheels,kff1296,kff1297,kff1298,maf,rpm,speedgps,speedobd,throttlepos,time,torque,tripdistance,tripkpl,triplp100km,tripmpg,voltageobdadapter
994.8363037,5.381132633,89,1500.771,-1.450377378,0.03,0.12,0.98,-0.36,39,99,92,7.216217723,64.21583713,29.20565369,6.57850918,23.33,2677,86.25599442,88,34.50980392,2024-06-28T08:47:59.940381794Z,14.17866647,28.95869121,12.68674452,7.882174037,29.84133348,13.80000019
994.4391479,,90,1505.775,-1.30533964,0.12,0.17,1.1,-0.19,39,99,92,,64.3286351,29.11359234,6.557772563,23.21,2649,85.28399966,86,35.68627451,2024-06-28T08:48:04.955700113Z,,29.07800072,12.67853569,7.887277416,29.82202497,13.89999962
994.0438232,,93,1510.686,-0.8702264268,0.07,0.24,1.03,-0.26,39,99,92,,64.43864741,29.02380453,6.537548057,24.33,2630.5,84.6719994,85,37.64705882,2024-06-28T08:48:10.848138438Z,,29.1957733,12.66948905,7.892909324,29.80074575,13.89999962
993.7016602,6.924315616,93,1515.749,-0.8702264268,0.01,0.4,0.89,-0.36,38,99,92,9.285660191,64.55135657,28.93181566,6.516827767,24.08,2610.75,83.95199668,85,38.03921569,2024-06-28T08:48:14.958331203Z,18.60674831,29.31308336,12.6601122,7.898755294,29.77868984,13.89999962
993.3515625,,94,1520.757,-0.725188689,-0.06,0.15,0.91,-0.21,38,99,92,,64.6621407,28.84139793,6.496461372,23.83,2607.75,84.16799475,85,38.03921569,2024-06-28T08:48:19.947711963Z,,29.42963758,12.65112798,7.904364604,29.75755747,13.80000019
993.0288696,,93,1525.697,-0.8702264268,-0.11,0.22,0.83,-0.25,38,99,92,,64.77074425,28.7527599,6.47649585,23.08,2607.75,83.77199943,84,38.03921569,2024-06-28T08:48:24.957647602Z,,29.54533528,12.64239871,7.909822381,29.73702476,13.80000019
992.7717896,6.097215129,92,1530.74,-1.015264165,-0.05,0.35,0.83,-0.37,39,99,92,8.176500168,64.8809258,28.66283397,6.456240232,24.21,2667,85.53599856,86,36.07843137,2024-06-28T08:48:29.964979319Z,16.33589306,29.66355292,12.63282964,7.915813885,29.71451671,13.80000019
992.6153564,7.4822297,88,1535.759,-1.595415116,0.05,0.16,1.03,-0.19,39,99,92,10.0338353,64.98990083,28.57389275,6.43620642,22.96,2709.75,87.12000044,88,34.50980392,2024-06-28T08:48:34.963447045Z,19.59568765,29.7835429,12.62792753,7.918886767,29.70298616,13.80000019
992.6323853,6.608511759,91,1540.775,-1.160301902,0.13,0.27,1.09,-0.24,38,99,92,8.862160244,64.87292562,28.71076596,6.416308418,24.33,2800.75,89.74799872,91,35.68627451,2024-06-28T08:48:39.974941331Z,16.84243373,29.90628071,12.6199465,7.923894785,29.68421343,13.80000019
992.6630249,7.575024977,78,1545.781,-3.045792494,0.12,0.17,1.1,0.01,38,99,92,10.15827582,64.67338175,28.93004588,6.396572372,18.64,2863.75,92.30399536,94,29.01960784,2024-06-28T08:48:45.011720703Z,18.62986105,30.03406687,12.61918013,7.924376006,29.68241081,13.80000019
992.894043,7.79203554,68,1550.775,-4.496169872,-0.04,0.18,0.91,-0.3,38,99,92,10.44929178,64.47553561,29.14746014,6.377004242,15.83,2867.5,92.44799865,94,26.66666667,2024-06-28T08:48:49.999326718Z,19.13851104,30.16178688,12.62838134,7.9186022,29.70405358,13.89999962
993.2686157,8.025817784,73,1555.768,-3.770981183,-0.08,0.15,0.89,-0.15,38,99,92,10.76279893,64.27893553,29.36350512,6.357559354,17.92,2915.5,93.81599559,94,28.23529412,2024-06-28T08:48:55.007911244Z,19.39648965,30.29100265,12.63862283,7.912185499,29.72814326,13.80000019
993.4563599,6.478781985,69,1560.7,-4.351132134,0,0.36,0.89,-0.33,38,99,91,8.688189751,64.08591086,29.57562104,6.338468095,15.93,2958.75,94.42799585,97,27.45098039,2024-06-28T08:49:00.004065682Z,15.51657658,30.42192327,12.651129,7.904363972,29.75755985,13.89999962
993.4353027,6.29396039,72,1565.786,-3.916018921,0.06,0.39,0.95,-0.36,38,99,91,8.440339909,63.88806946,29.79303011,6.318900434,17.4,2936.5,95.25599418,96,28.23529412,2024-06-28T08:49:04.993451233Z,14.91292353,30.55431337,12.66243584,7.897305821,29.78415542,13.80000019
993.6208496,6.353744735,74,1570.763,-3.625943445,0,0.13,0.98,-0.03,38,99,91,8.520512036,63.69564704,30.00448422,6.299868741,18.12,2924.5,94.4999975,95,28.62745098,2024-06-28T08:49:10.015553953Z,15.32131446,30.68649952,12.66780036,7.893961496,29.79677366,13.80000019
993.7253418,,81,1575.769,-2.61067928,-0.04,0.14,0.94,-0.17,38,99,91,,63.50326914,30.21588941,6.280841452,20.95,2915.25,94.13999613,95,30.98039216,2024-06-28T08:49:15.009161659Z,,30.81729019,12.67108019,7.891918188,29.80448839,13.80000019
993.828125,8.522424625,84,1580.662,-2.175566067,0.09,0.23,1.06,-0.24,38,99,91,11.42875967,63.31635348,30.42129211,6.262354409,21.98,2965.5,95.32799583,96,32.15686275,2024-06-28T08:49:20.018241717Z,20.41974683,30.94881143,12.66930338,7.893024994,29.80030903,13.89999962
993.9102173,,79,1585.785,-2.900754756,-0.13,0.03,0.85,-0.23,38,99,90,,63.12182718,30.63505819,6.243114631,19.82,2952.5,95.54400076,97,29.80392157,2024-06-28T08:49:25.021730283Z,,31.08168609,12.67201064,7.89133872,29.80667696,13.80000019
993.8334351,,84,1590.768,-2.175566067,0,0.3,0.92,-0.34,38,99,90,,62.93376017,30.84172612,6.224513713,21.75,2929.25,94.67999475,95,31.76470588,2024-06-28T08:49:30.024730218Z,,31.21354423,12.67092607,7.892014179,29.80412588,13.80000019
993.7521973,,84,1595.743,-2.175566067,-0.07,0.43,0.77,-0.35,38,99,90,,62.74710974,31.04683736,6.206052903,21.98,2945.75,95.00399529,95,32.15686275,2024-06-28T08:49:35.013163171Z,,31.34463642,12.66897027,7.893232528,29.7995255,13.89999962
993.6025391,7.262164121,84,1600.652,-2.175566067,0.01,0.32,0.93,-0.31,38,99,90,9.738722499,62.56401752,31.24803846,6.187944021,22.46,2932,94.60799997,96,32.15686275,2024-06-28T08:49:40.0230051Z,17.44764474,31.47637653,12.66615182,7.894988918,29.79289603,13.89999962
993.5126953,8.506113764,84,1605.769,-2.175566067,-0.05,0.31,0.84,-0.36,38,99,91,11.40688645,62.37430139,31.45651861,6.169179997,22.33,2935.5,94.60799997,96,32.15686275,2024-06-28T08:49:45.024269601Z,20.41365282,31.60750008,12.66329172,7.896772057,29.78616861,13.80000019
993.3895264,,68,1610.757,-4.496169872,0.22,0.35,1.16,-0.24,38,99,91,,62.1904722,31.65852958,6.150998223,15.74,2916.75,93.92399806,95,26.66666667,2024-06-28T08:49:50.042697023Z,,31.73921335,12.66872282,7.8933867,29.79894346,13.80000019
993.7321167,,61,1615.727,-5.511434036,0.01,0.27,0.92,-0.42,38,99,91,,62.00838092,31.85863074,6.132988341,13.48,2813.25,91.04400088,92,25.09803922,2024-06-28T08:49:55.042870866Z,,31.86842738,12.69018362,7.880037926,29.84942283,13.80000019
993.7932739,,76,1620.754,-3.335867969,-0.07,0.21,0.86,-0.35,38,99,91,,61.8252828,32.05983833,6.114878875,18.02,2763.75,89.27999489,91,28.62745098,2024-06-28T08:50:00.050408409Z,,31.99344479,12.69753056,7.875478449,29.86670404,13.80000019
993.770752,8.106355378,84,1625.764,-2.175566067,0.11,0.19,1.09,-0.09,38,99,91,10.87080162,61.64387653,32.25918672,6.096936744,21.41,2764.25,88.73999628,90,32.15686275,2024-06-28T08:50:05.06124068Z,20.7010334,32.11723803,12.69671453,7.875984612,29.86478461,13.89999962
993.7286987,6.789626044,85,1630.77,-2.030528329,-0.06,0.14,0.9,-0.26,38,99,90,9.1050385,61.46367528,32.45721093,6.079113795,22.33,2788.5,89.53200065,91,32.94117647,2024-06-28T08:50:10.179725431Z,17.1365928,32.24094859,12.69166589,7.879117614,29.85290936,13.89999962
993.4866333,,82,1635.717,-2.465641543,0.02,0.12,1.01,-0.15,38,99,91,,61.28662986,32.65176716,6.061602977,22.09,2793.75,90.28799733,92,31.76470588,2024-06-28T08:50:15.070349399Z,,32.36633514,12.68784859,7.881488146,29.84393044,13.89999962
993.5227051,,85,1640.705,-2.030528329,0.12,0.27,1.08,-0.22,38,99,91,,61.1091468,32.84680432,6.044048874,22.09,2798.25,90.03599844,91,32.15686275,2024-06-28T08:50:20.079732309Z,,32.4913428,12.68392557,7.883925815,29.83470285,13.89999962
993.3141479,7.681261058,84,1645.767,-2.175566067,0.08,0.16,1.04,-0.36,38,99,91,10.30074075,60.93007855,33.04358347,6.026337985,22.09,2816.25,91.00800006,92,32.54901961,2024-06-28T08:50:25.057328748Z,19.23537437,32.61635315,12.67921743,7.886853333,29.82362852,13.80000019
993.244812,7.38813401,87,1650.753,-1.740452854,-0.02,0.25,0.91,-0.32,38,99,91,9.907650903,60.75472177,33.23628404,6.008994183,23.21,2830.25,89.74799872,92,34.11764706,2024-06-28T08:50:30.04945683Z,18.44231173,32.74232662,12.67690865,7.888289725,29.81819788,13.89999962
993.1685181,6.950049319,79,1655.689,-2.900754756,-0.07,0.3,0.79,-0.45,38,99,91,9.320169655,60.58211489,33.42596275,5.991922362,18.64,2865,92.19599975,93,29.80392157,2024-06-28T08:50:35.073397886Z,17.17376757,32.87017455,12.67376622,7.890245605,29.81080638,13.89999962
993.0198975,,85,1660.785,-2.030528329,-0.02,0.27,0.9,-0.29,38,99,91,,60.40493892,33.62066244,5.974398632,21.63,2891,92.95199644,94,32.15686275,2024-06-28T08:50:40.089337537Z,,32.99911814,12.67213987,7.891258246,29.80698092,13.89999962
992.9746704,,77,1665.774,-3.190830232,0.06,0.35,0.95,-0.38,38,99,91,,60.23248415,33.810174,5.957341855,19.05,2932,94.39199503,95,29.80392157,2024-06-28T08:50:45.085719814Z,,33.12999867,12.67147284,7.891673645,29.80541196,13.89999962
992.8934937,,79,1670.678,-2.900754756,0.15,0.32,1.08,-0.3,38,99,91,,60.06392456,33.9954051,5.940670335,19.36,2893,93.70799999,95,29.80392157,2024-06-28T08:50:50.073110707Z,,33.26007335,12.67321375,7.890589569,29.80950687,13.89999962
992.7281494,,64,1675.772,-5.076320823,0.08,0.36,0.98,-0.35,38,99,91,,59.88983039,34.1867182,5.923451412,14.33,2860.25,92.59199508,93,25.09803922,2024-06-28T08:50:55.104689678Z,,33.38935764,12.67386678,7.890183003,29.8110429,13.80000019
992.6439209,,70,1680.776,-4.206094396,-0.08,0.11,0.9,-0.18,39,99,91,,59.79650219,34.29686418,5.906633622,16.69,2670.75,86.7959999,88,27.45098039,2024-06-28T08:51:00.104962368Z,,33.5138789,12.70473805,7.871010631,29.88365726,13.89999962
992.4503174,7.889868316,89,1685.549,-1.450377378,0.09,0.37,0.97,-0.41,39,99,91,10.58048769,59.90508412,34.20423494,5.89068094,22.33,2623,84.52799611,86,34.50980392,2024-06-28T08:51:05.134772978Z,21.00499767,33.63203171,12.71018678,7.867636405,29.89647359,13.80000019
992.1918335,7.91082344,93,1690.729,-0.8702264268,0,0.31,0.92,-0.31,39,99,91,10.60858897,60.02226323,34.1042716,5.873465171,24.33,2690.25,86.29199524,88,36.8627451,2024-06-28T08:51:10.123627953Z,20.71045787,33.75116051,12.70234396,7.872494131,29.87802596,13.89999962
991.8181152,10.85069444,79,1695.766,-2.900754756,-0.03,0.24,0.91,-0.29,39,99,91,14.55102092,59.9595154,34.18366371,5.85682089,19.93,2753.75,88.34400096,90,31.76470588,2024-06-28T08:51:15.124389668Z,27.86326201,33.87301898,12.69562058,7.876663264,29.86221146,13.80000019
991.4481201,,85,1700.765,-2.030528329,0.15,0.16,1.13,-0.11,39,99,91,,59.93307021,34.2265346,5.840395183,21.52,2681.5,88.55999903,87,32.54901961,2024-06-28T08:51:20.128241476Z,,33.99520162,12.69407235,7.877623939,29.85856977,13.89999962
990.7680054,7.223535588,92,1705.786,-1.015264165,0.09,0.43,0.98,-0.29,39,99,91,9.686920783,60.04561714,34.13039319,5.82398967,24.08,2662.25,85.93200074,86,35.68627451,2024-06-28T08:51:25.11323726Z,19.074218,34.11457272,12.68641588,7.882378221,29.84056047,13.80000019
990.6782227,6.239779668,92,1710.769,-1.015264165,0.01,0.4,0.84,-0.48,39,99,91,8.367682364,60.1566889,34.03551191,5.807799186,23.71,2648.25,85.42799609,87,37.25490196,2024-06-28T08:51:30.141431106Z,16.60886915,34.23318262,12.67962977,7.886596855,29.82459841,13.89999962
990.2991333,,92,1715.734,-1.015264165,-0.04,0.36,0.84,-0.35,39,99,91,,60.26674693,33.9414966,5.791756471,23.58,2665,85.78799745,86,35.68627451,2024-06-28T08:51:35.13807397Z,,34.35161054,12.67140877,7.891713546,29.80526126,13.89999962
990.0092163,7.93393198,92,1720.789,-1.015264165,0.06,0.21,1.03,-0.21,39,99,92,10.63957804,60.33634602,33.88814023,5.775513748,24.46,2735,88.09199519,89,36.47058824,2024-06-28T08:51:40.147024189Z,20.7825435,34.47217629,12.66513725,7.895621365,29.79050959,13.89999962
989.8217163,7.856853199,86,1725.786,-1.885490591,0.15,0.29,1.1,-0.23,39,99,92,10.53621369,60.16953935,34.07091397,5.759546685,23.21,2853.5,91.6919951,93,33.7254902,2024-06-28T08:51:45.14310428Z,19.3923933,34.59691446,12.65876248,7.899597487,29.77551507,13.80000019
989.6480103,8.096468557,86,1730.754,-1.885490591,0.12,0.14,1.09,-0.32,39,99,92,10.85754318,60.00461253,34.2516279,5.743759566,21.63,2876.75,92.98799726,94,32.15686275,2024-06-28T08:51:50.172417281Z,19.86200514,34.72535037,12.65673324,7.900864018,29.77074197,13.80000019
989.500061,,85,1735.732,-2.030528329,0.08,0.41,0.94,-0.41,39,99,92,,59.84025812,34.43171464,5.728027238,20.84,2891,93.38399945,94,32.94117647,2024-06-28T08:51:55.191956466Z,,34.85462312,12.6546961,7.902135889,29.76595028,13.80000019
989.5021973,,84,1740.759,-2.175566067,-0.08,0.32,0.79,-0.41,39,99,92,,59.67519708,34.61257565,5.712227271,21.75,2891.25,93.23999616,94,31.76470588,2024-06-28T08:52:00.161624905Z,,34.98378858,12.65271598,7.903372555,29.76129271,13.89999962
989.3746948,6.037265814,85,1745.767,-2.030528329,-0.11,0.07,0.86,-0.27,39,99,92,8.096106813,59.51166286,34.79176368,5.696573454,22.58,2916.25,93.81599559,95,32.94117647,2024-06-28T08:52:05.19396491Z,14.66232861,35.11374218,12.64929343,7.905510989,29.7532423,13.89999962
989.3318481,,84,1750.774,-2.175566067,0.01,0.23,0.94,-0.36,39,99,92,,59.3490225,34.96997231,5.681005198,22.09,2919.75,94.21199778,95,31.76470588,2024-06-28T08:52:10.174251384Z,,35.24439526,12.64651974,7.907244863,29.74671811,13.80000019
989.2039795,6.933610674,81,1755.684,-2.61067928,-0.1,0.19,0.86,-0.24,39,99,92,9.298125069,59.19042552,35.14375049,5.665823984,20.39,2941.75,94.71599557,96,30.98039216,2024-06-28T08:52:15.174304481Z,16.60023893,35.3755368,12.64444524,7.90854216,29.74183854,13.89999962
989.0220337,,77,1760.776,-3.045792494,0.01,0.19,0.98,-0.23,39,98,92,,59.02684267,35.32299182,5.650165511,19.26,2938.25,95.07599693,96,29.41176471,2024-06-28T08:52:20.181248883Z,,35.50740709,12.64853763,7.905983374,29.75146454,14
988.9779053,7.358351725,81,1765.781,-2.465641543,0.1,0.27,1.05,-0.24,39,98,92,9.867712201,58.86693348,35.49820783,5.634858689,20.95,2926,94.28399942,95,31.37254902,2024-06-28T08:52:25.171947452Z,17.70743127,35.63792543,12.64933216,7.905486786,29.7533334,13.89999962
988.8583984,8.672086716,82,1770.668,-2.320603805,0.01,0.42,0.88,-0.35,39,98,91,11.62945984,58.71162819,35.66837925,5.619992561,21.63,2940.25,94.4999975,96,31.76470588,2024-06-28T08:52:30.181871243Z,20.77303736,35.77023415,12.64849326,7.906011112,29.75136016,13.80000019
988.7189331,5.817021682,80,1775.743,-2.61067928,0.07,0.39,0.96,-0.39,39,98,91,7.800754566,58.55121339,35.84414927,5.60463734,20.84,2952,95.25599418,96,30.98039216,2024-06-28T08:52:35.202769212Z,13.87270396,35.90219292,12.64833891,7.906107588,29.75099711,13.80000019
988.8359375,,75,1780.77,-3.335867969,-0.02,0.14,0.94,-0.27,39,98,91,,58.39317767,36.01731248,5.58950985,18.64,2957,95.72399801,96,29.01960784,2024-06-28T08:52:40.181568138Z,,36.03472825,12.6530514,7.903163048,29.76208166,13.89999962
988.9421997,8.822673356,64,1785.757,-4.931283085,-0.03,0.18,0.94,-0.16,39,98,91,11.83139985,58.23724014,36.18817666,5.574583203,15.07,2980.25,95.61599554,97,26.2745098,2024-06-28T08:52:45.195042739Z,20.89040579,36.16752365,12.65850079,7.899760794,29.77489954,13.89999962
989.1477051,,70,1790.74,-4.061056658,0.02,0.41,0.9,-0.34,39,98,91,,58.08225733,36.35799472,5.559747944,17.4,2981.25,95.75999884,98,27.84313725,2024-06-28T08:52:50.192345049Z,,36.30117173,12.66747309,7.894165435,29.79600389,13.89999962
989.0427856,,77,1795.744,-3.045792494,0.07,0.27,1.03,-0.21,39,98,91,,57.92744927,36.52762132,5.544929412,19.48,2955.5,95.57999472,96,30.19607843,2024-06-28T08:52:55.204238949Z,,36.43482261,12.6712116,7.891836345,29.80479748,13.89999962
988.9343262,,85,1800.784,-1.885490591,-0.09,0.37,0.77,-0.37,39,98,91,,57.77235941,36.69755669,5.530083905,22.58,2865,92.95199644,94,32.54901961,2024-06-28T08:53:00.195056328Z,,36.56550785,12.67027859,7.892417485,29.80260287,13.89999962
988.6514282,,91,1805.777,-1.015264165,0.03,0.27,0.98,-0.21,39,98,91,,57.61953252,36.86501247,5.515455015,24.7,2833.75,91.40399538,92,36.07843137,2024-06-28T08:53:05.472304493Z,,36.69225618,12.66423939,7.896181144,29.78839767,13.80000019
988.3193359,,89,1810.773,-1.30533964,0,0.41,0.86,-0.41,39,98,91,,57.46742095,37.03168445,5.500894596,24.58,2815.75,90.7559943,91,35.68627451,2024-06-28T08:53:10.241127229Z,,36.81927049,12.65874803,7.899606504,29.77548108,13.80000019
988.1555176,,90,1815.762,-1.160301902,0,0.16,0.97,-0.24,39,98,91,,57.31632185,37.19724706,5.486431092,23.46,2804.5,90.32399816,91,35.68627451,2024-06-28T08:53:15.228986996Z,,36.94493468,12.65334697,7.902978435,29.7627769,13.80000019
987.9680786,7.572016457,93,1820.655,-0.725188689,0.02,0.28,0.98,-0.2,38,98,91,10.15424133,57.16890004,37.35878038,5.472319587,24.46,2830.5,90.79199512,92,38.03921569,2024-06-28T08:53:20.212470033Z,18.90969788,37.0706001,12.64754038,7.906606759,29.74911883,13.89999962
987.8161621,8.38472357,92,1825.738,-0.8702264268,0.17,0.39,1.07,-0.35,38,98,91,11.24409952,57.01655466,37.52570855,5.457736787,24.21,2862,92.55599425,93,37.64705882,2024-06-28T08:53:25.224384971Z,20.66270492,37.19817187,12.63982178,7.911434988,29.73096339,13.89999962
987.5007935,,91,1830.784,-1.015264165,0.09,0.36,0.98,-0.39,38,98,91,,56.86611921,37.69054398,5.44333681,24.95,2809.75,91.25999896,91,38.03921569,2024-06-28T08:53:30.226138128Z,,37.3257888,12.6341007,7.915017505,29.71750648,13.89999962
986.9963989,,92,1835.778,-0.8702264268,-0.04,0.12,0.93,-0.23,38,98,91,,56.7180136,37.85282655,5.42915985,24.33,2741,88.23599849,89,38.82352941,2024-06-28T08:53:35.23537552Z,,37.44989055,12.6268333,7.919573015,29.70041233,13.80000019
986.7456665,,93,1840.747,-0.725188689,-0.02,0.13,0.96,-0.23,38,98,91,,56.77375929,37.81111375,5.415126963,24.08,2689.75,86.65199661,88,40.39215686,2024-06-28T08:53:40.236685847Z,,37.57124519,12.61909818,7.924427466,29.68221806,13.89999962
986.3690796,7.42766467,94,1845.767,-0.5801509512,0,0.42,0.83,-0.43,38,98,91,9.960662392,56.88634001,37.71263647,5.401023519,25.2,2673,85.89599992,87,40.39215686,2024-06-28T08:53:45.24014567Z,19.51446382,37.69027736,12.61234684,7.928669386,29.66633776,13.89999962
985.8256836,,60,1850.748,-5.511434036,-0.04,0.17,0.91,-0.3,38,98,92,,56.99746798,37.61542995,5.387102066,12.02,2587.75,84.77999501,85,23.92156863,2024-06-28T08:53:50.236529187Z,,37.81024558,12.61016597,7.930040608,29.66120801,13.80000019
985.746582,,32,1855.782,-9.572490695,-0.02,0.23,0.94,-0.09,39,98,92,,57.10919786,37.51769693,5.373105209,2.95,1849.75,71.78400002,71,14.90196078,2024-06-28T08:53:55.249692379Z,,37.91850497,12.61959108,7.924117953,29.68337743,13.80000019
985.4951172,,34,1860.764,-9.282415219,0,0.25,0.95,-0.18,39,98,92,,57.21920343,37.4214722,5.359324364,3.64,1386.5,52.45199751,53,14.90196078,2024-06-28T08:54:00.26199551Z,,37.98891461,12.6322767,7.916160375,29.71321611,13.69999981
985.4437256,,42,1865.782,-8.122113317,0.05,0.29,1.01,-0.11,39,98,92,,57.32943497,37.32504982,5.345515211,3.58,1146.25,28.69199848,28,14.90196078,2024-06-28T08:54:05.281586238Z,,38.05914577,12.68215896,7.885024039,29.83054748,13.60000038
985.3908691,,55,1870.759,-6.236622725,0,0.23,0.95,-0.3,39,98,92,,57.3998443,37.22990484,5.370250863,3.64,833.5,5.867999827,4,14.90196078,2024-06-28T08:54:10.331148708Z,,38.07803237,12.67407465,7.890053597,29.81153184,13.5
985.3672485,,61,1875.752,-5.366396298,0.04,0.22,0.99,-0.32,39,98,92,,57.25343086,37.13494015,5.611628989,4.96,905.5,4.10399984,4,18.03921569,2024-06-28T08:54:15.452776137Z,,38.08194723,12.64733497,7.90673517,29.74863568,13.80000019
985.3291016,0.7202535288,69,1880.762,-4.206094396,0,0.22,0.93,-0.4,39,98,93,0.9658758917,57.28938584,37.04013783,5.670476335,9.73,1661.75,8.027999856,8,23.1372549,2024-06-28T08:54:20.272223162Z,4.979416131,38.10808101,12.62191143,7.922661222,29.68883528,13.89999962
985.286377,2.743484223,63,1885.779,-5.076320823,0,0.24,0.94,-0.34,40,98,93,3.679072944,57.3982963,36.94568687,5.656016834,8.81,1538,16.63199915,17,22.35294118,2024-06-28T08:54:25.277930248Z,11.24217664,38.11895143,12.59983663,7.936541655,29.63691167,13.80000019
985.1993408,3.099333641,64,1890.637,-4.931283085,0.04,0.2,1,-0.26,41,98,92,4.156274874,57.50322713,36.85468718,5.642085687,9.01,1751.75,19.43999983,20,22.35294118,2024-06-28T08:54:30.282040016Z,12.52726292,38.14397587,12.58380451,7.946653033,29.59920145,13.80000019
985.0839233,,60,1895.77,-5.511434036,-0.03,0.21,0.91,-0.34,42,98,92,,57.6135377,36.759022,5.627440301,8.88,1707.75,21.27599889,22,21.96078431,2024-06-28T08:54:35.274849986Z,,38.18721749,12.56742362,7.957011021,29.56067088,13.80000019
985.0062256,,50,1900.713,-6.961811414,0,0.28,0.93,-0.28,42,98,92,,57.71922515,36.66736615,5.613408703,6.04,1410.5,18.71999882,18,19.60784314,2024-06-28T08:54:40.29178995Z,,38.20441866,12.56120453,7.96095056,29.54604255,13.80000019
984.9624634,,48,1905.764,-7.25188689,0.03,0.28,0.98,-0.24,43,98,92,,57.82667871,36.57417866,5.599142626,4.69,1195.75,16.34399943,16,17.25490196,2024-06-28T08:54:45.295515498Z,,38.22611936,12.55130887,7.967227104,29.52276632,13.80000019
984.8878174,,44,1910.77,-7.832037841,0,0.27,0.95,-0.21,43,98,92,,57.93263741,36.48228757,5.585075015,3.54,1037,11.95199944,12,14.90196078,2024-06-28T08:54:50.307667563Z,,38.24454186,12.54185531,7.973232488,29.50052997,13.69999981
